intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
77000,0.00017589265522526822,0.013238111827207804,0.0001736083350275375,0.0001736083350275375,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_001894785.1 Rhodococcus fascians NBRC 12155 = LMG 3623 strain=NBRC 12155, ASM189478v1",1669dd2dde3a51c65218594e7ca3b4c8,0.013412297509144749,76000,43,4030000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7566219882818319,0.8701555143024848,0.8133887512921584,0.8701555143024848,False,,20911,437767
252000,0.0005756486898281505,0.024429967426710098,0.00017132401482980672,0.00017132401482980672,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_002377905.1 Psychrobacter sp. UBA3483, ASM237790v1",f18d00b1dd1702b7909df0caf0df8a38,0.08208469055374593,75000,44,3955000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7861201933126839,0.9225208678413325,0.8543205305770082,0.9225208678413325,False,,20986,437767
1066000,0.0024350853307809864,0.013822336896424621,0.00017132401482980672,0.00017132401482980672,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900102635.1 Pseudomonas chengduensis strain=DSM 26382, IMG-taxon 2663762777 annotated assembly",41a00ea1f66125231059ac7857c82b5b,0.1964614817545153,75000,45,3880000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8235576504892628,0.948860782821854,0.8862092166555584,0.948860782821854,False,,21061,437767
121000,0.0002764027439254215,0.03482099068170672,0.0001621867340388837,0.0001621867340388837,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_002386345.1 Streptococcus oralis strain=FDAARGOS_367, ASM238634v1",574c99593e991dd13455614261fa499f,0.05934281510544385,71000,46,3809000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7677344760228291,0.9129168655641361,0.8403256707934825,0.9129168655641361,False,,21132,437767
72000,0.00016447105423661446,0.03499260719566289,0.0001621867340388837,0.0001621867340388837,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCA_900766305.1 uncultured Gemella sp., SRS372688_6",d5fcb65f2e71bfe9f151d7e7e263a4e1,0.03548546081813701,71000,47,3738000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7549850817467362,0.8978988882935176,0.8264419850201269,0.8978988882935176,False,,21203,437767
70000,0.00015990241384115293,0.02964845404489623,0.00015990241384115293,0.00015990241384115293,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000278725.1 Actinomyces sp. ICM47 strain=ICM47, AspICM47v1.0",fb153b15e56773c1525b85dbd37035e5,0.02964845404489623,70000,48,3668000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7542993097793896,0.8927086514471541,0.8235039806132718,0.8927086514471541,False,,21273,437767
67000,0.00015304945324796067,0.008463708643241858,0.00015076513305022993,0.00015076513305022993,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000317475.1 Oscillatoria nigro-viridis PCC 7112 strain=PCC 7112, ASM31747v1",d7688582c2d1569e993f1f965507ef83,0.008591946652987946,66000,49,3602000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.753234246674041,0.8577442050716247,0.8054892258728329,0.8577442050716247,False,,21339,437767
69000,0.0001576180936434222,0.009403467528651191,0.0001461964926547684,0.0001461964926547684,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000381265.1 Curvibacter lanceolatus ATCC 14669 strain=ATCC 14669, ASM38126v1",abade1d9955eb4cffdec40bd52aab8ce,0.010138113429327064,64000,50,3538000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7539492808665882,0.8623350468449772,0.8081421638557826,0.8623350468449772,False,,21403,437767
170000,0.00038833443361422856,0.014257072844731567,0.0001461964926547684,0.0001461964926547684,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_015291885.1 Pseudomonas stutzeri strain=ATCC 14405, ASM1529188v1",b661d1df5978718e665ac43f44aad5f9,0.03787034974381822,64000,51,3474000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7762013324153477,0.8997848729825813,0.8379931026989644,0.8997848729825813,False,,21467,437767
543000,0.0012403858673678007,0.02711864406779661,0.0001461964926547684,0.0001461964926547684,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900129115.1 Thermoanaerobacter uzonensis DSM 18761 strain=DSM 18761, IMG-taxon 2582581276 annotated assembly",db306bed9d0494cce00eb464bb5aa193,0.23008474576271187,64000,52,3410000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.8058306243236534,0.9537086822852698,0.8797696533044617,0.9537086822852698,False,,21531,437767
73000,0.00016675537443434522,0.020098846787479408,0.00013934353206157614,0.00013934353206157614,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000220255.1 Prevotella pallens ATCC 700821 strain=ATCC 700821, ASM22025v1",ae975e88c05929ca5d0da00e93b1b561,0.024052718286655683,61000,53,3349000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7553210839905874,0.8867056774191565,0.821013380704872,0.8867056774191565,False,,21592,437767
90000,0.00020558881779576807,0.00829817158931083,0.00013477489166611464,0.00013477489166611464,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_900105735.1 Pseudomonas yamanorum strain=LMG 27247, IMG-taxon 2667528168 annotated assembly",6f93d8da673f68978a26c3ea6ebcd1dc,0.012658227848101266,59000,54,3290000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.760439205895118,0.8685327974167135,0.8144860016559158,0.8685327974167135,False,,21651,437767
192000,0.0004385894779643052,0.023909395973154363,0.0001302062512706531,0.0001302062512706531,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_009738225.1 Streptococcus salivarius strain=ICDC2, ASM973822v1",064f37e0e8408f176a29afe33224f971,0.08053691275167785,57000,55,3233000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7792544607931373,0.92195455728751,0.8506045090403236,0.92195455728751,False,,21708,437767
120000,0.00027411842372769075,0.024575513851653262,0.0001256376108751916,0.0001256376108751916,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_001813295.1 Streptococcus sp. HMSC072G04 strain=HMSC072G04, ASM181329v1",bd572fe08e3233a062af70b98db0e14c,0.05361930294906166,55000,56,3178000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7675289784647434,0.9099349789340757,0.8387319786994096,0.9099349789340757,False,,21763,437767
56000,0.00012792193107292234,0.0255338904363974,0.0001256376108751916,0.0001256376108751916,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_014647755.1 Porphyromonas pasteri strain=JCM 30531, ASM1464775v1",2a81c1b7e89daa651c5a51bffe9edaf9,0.025998142989786442,55000,57,3123000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7488892230181043,0.8889331606255154,0.8189111918218099,0.8889331606255154,False,,21818,437767
167000,0.0003814814730210363,0.03021978021978022,0.0001256376108751916,0.0001256376108751916,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000148585.2 Streptococcus mitis NCTC 12261 strain=NCTC 12261, ASM14858v3",132bcfa0362d0f418241e6dc4c1f77c0,0.09175824175824175,55000,58,3068000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7757556548210653,0.9258421276740846,0.850798891247575,0.9258421276740846,False,,21873,437767
55000,0.0001256376108751916,0.02455661664392906,0.00012335329067746084,0.00012335329067746084,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000191405.1 Haemophilus parainfluenzae ATCC 33392 strain=ATCC 33392, ASM19140v1",fbfb9299b266913d2d2b6175ee509a88,0.02501136880400182,54000,59,3014000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.74845406354248,0.8878242738928998,0.8181391687176899,0.8878242738928998,False,,21927,437767
56000,0.00012792193107292234,0.013863458017263929,0.00012106897047973008,0.00012106897047973008,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_003046295.1 Sphingomonas aerolata strain=NW12, ASM304629v1",73d00fc0faff0403efb4ce49a8a45c93,0.014648182055976981,53000,60,2961000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7488892230181043,0.8726332023329004,0.8107612126755024,0.8726332023329004,False,,21980,437767
153000,0.00034950099025280574,0.017761394101876677,0.00012106897047973008,0.00012106897047973008,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_000013905.1 Psychrobacter cryohalolentis K5 strain=K5, ASM1390v1",da24d8962493def086a4454963aa58d2,0.051273458445040214,53000,61,2908000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.7735677145321611,0.9086228048398697,0.8410952596860154,0.9086228048398697,False,,22033,437767
57000,0.0001302062512706531,0.009971236816874401,0.00011878465028199933,0.00011878465028199933,,,,/group/ctbrowngrp/sourmash-db/gtdb-rs207/gtdb-rs207.genomic-reps.dna.k31.zip,"GCF_001422815.1 Methylobacterium sp. Leaf91 strain=Leaf91, Leaf91",7a38bf75a776e41cf702d99097dda94a,0.010930009587727708,52000,62,2856000,hu/SRR1977296.abundtrim.fq.gz,SRR1977296.21585 HWI-D00306:154:H81CWADXX:1:1101:18304:4639/1,0ef6744e,437767000,31,DNA,1000,437767,False,0.749316926478321,0.8644297298826644,0.8068733281804927,0.8644297298826644,False,,22085,437767
